state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
MD,Wicomico,State-Based Exchange QHP,Kaiser Permanente Mid-Atlantic,Kaiser Foundation Health Plan,FIPS 24045,,,1188,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (70,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Worcester,State-Based Exchange QHP,Kaiser Permanente Mid-Atlantic,Kaiser Foundation Health Plan,FIPS 24047,,,607,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (70,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Baltimore city,State-Based Exchange QHP,Kaiser Permanente Mid-Atlantic,Kaiser Foundation Health Plan,FIPS 24510,,,6351,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (70,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Allegany,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24001,,,321,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Anne Arundel,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24003,,,2885,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Baltimore,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24005,,,4083,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Calvert,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24009,,,455,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Caroline,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24011,,,164,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Carroll,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24013,,,848,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Cecil,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24015,,,509,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Charles,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24017,,,836,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Dorchester,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24019,,,159,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Frederick,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24021,,,1434,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Garrett,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24023,,,136,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Harford,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24025,,,1272,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Howard,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24027,,,1627,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Kent,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24029,,,94,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Montgomery,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24031,,,5184,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Prince George's,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24033,,,4630,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Queen Anne's,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24035,,,257,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,St. Mary's,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24037,,,558,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Somerset,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24039,,,121,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Talbot,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24041,,,183,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Washington,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24043,,,753,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Wicomico,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24045,,,509,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Worcester,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24047,,,260,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Baltimore city,State-Based Exchange QHP,UnitedHealthcare MD,UnitedHealth Group,FIPS 24510,,,2722,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (30,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Allegany,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24001,,,214,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Anne Arundel,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24003,,,1923,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Baltimore,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24005,,,2722,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Calvert,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24009,,,303,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Caroline,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24011,,,109,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Carroll,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24013,,,566,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Cecil,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24015,,,339,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Charles,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24017,,,557,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Dorchester,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24019,,,106,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Frederick,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24021,,,956,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Garrett,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24023,,,91,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Harford,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24025,,,848,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Howard,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24027,,,1085,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Kent,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24029,,,62,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Montgomery,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24031,,,3456,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Prince George's,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24033,,,3087,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Queen Anne's,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24035,,,171,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,St. Mary's,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24037,,,372,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Somerset,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24039,,,81,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Talbot,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24041,,,122,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Washington,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24043,,,502,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Wicomico,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24045,,,340,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Worcester,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24047,,,174,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MD,Baltimore city,State-Based Exchange QHP,Aetna CVS Health MD,Aetna (CVS Health),FIPS 24510,,,1815,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (20,000) by 2024 county population. Maryland Health Connection estimate]"
MN,Aitkin,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27001,,,169,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Anoka,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27003,,,3903,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Becker,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27005,,,367,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Beltrami,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27007,,,484,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Benton,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27009,,,434,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Big Stone,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27011,,,52,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Blue Earth,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27013,,,732,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Brown,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27015,,,266,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Carlton,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27017,,,381,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Carver,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27019,,,1166,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Cass,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27021,,,326,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Chippewa,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27023,,,127,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Chisago,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27025,,,612,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Clay,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27027,,,692,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Clearwater,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27029,,,89,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Cook,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27031,,,58,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Cottonwood,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27033,,,117,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Crow Wing,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27035,,,711,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Dakota,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27037,,,4693,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Dodge,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27039,,,220,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Douglas,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27041,,,414,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Faribault,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27043,,,144,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Fillmore,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27045,,,223,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Freeborn,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27047,,,314,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Goodhue,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27049,,,497,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Grant,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27051,,,63,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Hennepin,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27053,,,13188,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Houston,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27055,,,190,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Hubbard,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27057,,,228,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Isanti,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27059,,,452,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Itasca,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27061,,,471,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Jackson,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27063,,,102,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Kanabec,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27065,,,172,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Kandiyohi,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27067,,,463,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Koochiching,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27071,,,120,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Lac qui Parle,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27073,,,69,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Lake,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27075,,,111,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Le Sueur,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27079,,,305,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Lincoln,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27081,,,58,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Lyon,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27083,,,265,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,McLeod,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27085,,,381,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Mahnomen,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27087,,,55,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Marshall,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27089,,,91,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Martin,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27091,,,203,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Meeker,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27093,,,243,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Mille Lacs,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27095,,,286,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Morrison,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27097,,,358,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Mower,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27099,,,424,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Murray,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27101,,,83,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Nicollet,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27103,,,357,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Nobles,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27105,,,228,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Norman,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27107,,,65,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Olmsted,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27109,,,1724,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Otter Tail,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27111,,,631,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Pennington,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27113,,,141,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Pine,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27115,,,314,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Pipestone,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27117,,,94,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Polk,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27119,,,315,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Pope,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27121,,,119,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Ramsey,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27123,,,5614,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Redwood,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27127,,,158,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Renville,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27129,,,150,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Rice,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27131,,,715,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Rock,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27133,,,99,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Roseau,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27135,,,158,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,St. Louis,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27137,,,2080,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Scott,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27139,,,1628,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Sherburne,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27141,,,1067,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Sibley,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27143,,,157,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Stearns,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27145,,,1699,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Steele,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27147,,,388,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Stevens,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27149,,,102,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Swift,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27151,,,100,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Todd,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27153,,,269,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Wabasha,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27157,,,223,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Wadena,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27159,,,150,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
MN,Waseca,State-Based Exchange QHP,UCare Minnesota,UCare,FIPS 27161,,,194,,2024 (rough estimate),"[ESTIMATED — distributed from rough state-based exchange total (60,000) by 2024 county population. MNsure estimate]"
